GMLID;LocalId;Namespace;Version;NatlStationCode;Name;Municipality;EUStationCode;ActivityBegin;ActivityEnd;Latitude;Longitude;SRSName;Altitude;AltitudeUnit;AreaClassification;BelongsTo
STA-FR14032;STA-FR14032;FR.LCSQA-INERIS.AQ;2;FR14032;ST PARRES AUX TERTRE;SAINT-PARRES-AUX-TERTRES;FR14032;1999-06-14T00:00:00+01:00;;48.299168;4.117222;urn:ogc:def:crs:EPSG::4326;122;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR25055;STA-FR25055;FR.LCSQA-INERIS.AQ;2;FR25055;Dieppe Golf;DIEPPE;FR25055;2021-03-05T00:00:00+01:00;;49.92049;1.047892;urn:ogc:def:crs:EPSG::4326;89;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR25040;STA-FR25040;FR.LCSQA-INERIS.AQ;2;FR25040;Mesnil Esnard;LE MESNIL-ESNARD;FR25040;1999-09-10T00:00:00+01:00;;49.40619;1.15515;urn:ogc:def:crs:EPSG::4326;160;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR31043;STA-FR31043;FR.LCSQA-INERIS.AQ;3;FR31043;Biarritz-hippodrome;BIARRITZ;FR31043;2015-12-16T00:00:00+01:00;;43.470238;-1.553876;urn:ogc:def:crs:EPSG::4326;70;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR26007;STA-FR26007;FR.LCSQA-INERIS.AQ;1;FR26007;Station BALZAC;DIJON;FR26007;1993-01-01T00:00:00+01:00;2015-01-17T00:00:00+01:00;47.34139;5.046944;urn:ogc:def:crs:EPSG::4326;251;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR12039;STA-FR12039;FR.LCSQA-INERIS.AQ;2;FR12039;Toulouse-SETMI Eisenhower;TOULOUSE;FR12039;2003-07-02T00:00:00+01:00;;43.56158;1.393261;urn:ogc:def:crs:EPSG::4326;159;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR22007;STA-FR22007;FR.LCSQA-INERIS.AQ;1;FR22007;Cite Bois Richard(7);L'HOPITAL;FR22007;1982-01-01T00:00:00+01:00;2015-03-12T00:00:00+01:00;49.166;6.734;urn:ogc:def:crs:EPSG::4326;273;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR11030;STA-FR11030;FR.LCSQA-INERIS.AQ;2;FR11030;Salome Ecoles;SALOME;FR11030;1997-12-03T00:00:00+01:00;2018-12-21T00:00:00+01:00;50.532032;2.839;urn:ogc:def:crs:EPSG::4326;24;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR08508;STA-FR08508;FR.LCSQA-INERIS.AQ;2;FR08508;Verg�ze;VERG�ZE;FR08508;2011-01-01T00:00:00+01:00;2020-01-01T00:00:00+01:00;43.724606;4.246406;urn:ogc:def:crs:EPSG::4326;12;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR34054;STA-FR34054;FR.LCSQA-INERIS.AQ;3;FR34054;Faverolles;VILLENTROIS-FAVEROLLES-EN-BERRY;FR34054;2005-08-30T00:00:00+01:00;;47.170166;1.409694;urn:ogc:def:crs:EPSG::4326;130;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR31026;STA-FR31026;FR.LCSQA-INERIS.AQ;3;FR31026;TARTAS Pelletrin;TARTAS;FR31026;1998-02-07T00:00:00+01:00;;43.838875;-0.81203;urn:ogc:def:crs:EPSG::4326;22;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR26001;STA-FR26001;FR.LCSQA-INERIS.AQ;1;FR26001;Station PASTEUR;DIJON;FR26001;1980-07-01T00:00:00+01:00;2014-03-25T00:00:00+01:00;47.31861;5.041389;urn:ogc:def:crs:EPSG::4326;240;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR25505;STA-FR25505;FR.LCSQA-INERIS.AQ;1;FR25505;Grand Evreux Agglomeration;EVREUX;FR25505;2014-01-28T00:00:00+01:00;2016-12-12T00:00:00+01:00;49.00922;1.15669;urn:ogc:def:crs:EPSG::4326;137;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR04173;STA-FR04173;FR.LCSQA-INERIS.AQ;3;FR04173;RD934 Coulommiers;COULOMMIERS;FR04173;2013-02-27T00:00:00+01:00;;48.8059;3.084158;urn:ogc:def:crs:EPSG::4326;73;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR004A
STA-FR03043;STA-FR03043;FR.LCSQA-INERIS.AQ;2;FR03043;MARSEILLE 5 AVENUES;MARSEILLE 4E ARRONDISSEMENT;FR03043;1995-06-06T00:00:00+01:00;;43.305286;5.394716;urn:ogc:def:crs:EPSG::4326;73;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR38021;STA-FR38021;FR.LCSQA-INERIS.AQ;2;FR38021;Grand Fond;SAINT-PAUL;FR38021;2014-08-14T00:00:00+01:00;;-21.032139;55.232563;urn:ogc:def:crs:EPSG::4326;253;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR060A
STA-FR19033;STA-FR19033;FR.LCSQA-INERIS.AQ;2;FR19033;Vannes UTA;VANNES;FR19033;2010-03-24T00:00:00+01:00;;47.64892;-2.76399;urn:ogc:def:crs:EPSG::4326;20;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR072A
STA-FR21016;STA-FR21016;FR.LCSQA-INERIS.AQ;2;FR21016;Caen Vaucelles;CAEN;FR21016;1996-03-25T00:00:00+01:00;2023-01-12T00:00:00+01:00;49.17508;-0.353563;urn:ogc:def:crs:EPSG::4326;8;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR30024;STA-FR30024;FR.LCSQA-INERIS.AQ;1;FR30024;Tomblaine;TOMBLAINE;FR30024;1995-12-01T00:00:00+01:00;2013-07-02T00:00:00+01:00;48.68838;6.221456;urn:ogc:def:crs:EPSG::4326;217;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR31034;STA-FR31034;FR.LCSQA-INERIS.AQ;2;FR31034;AMBES 2;AMBES;FR31034;2003-05-07T00:00:00+01:00;2019-01-01T00:00:00+01:00;45.012222;-0.529722;urn:ogc:def:crs:EPSG::4326;3;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR25050;STA-FR25050;FR.LCSQA-INERIS.AQ;3;FR25050;Bures-en-bray;BURES-EN-BRAY;FR25050;2013-05-28T00:00:00+01:00;;49.78122;1.345083;urn:ogc:def:crs:EPSG::4326;65;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional;FR.LCSQA-INERIS.AQ/NET-FR069A
STA-FR03069;STA-FR03069;FR.LCSQA-INERIS.AQ;2;FR03069;HYERES;HY�RES;FR03069;2004-05-27T00:00:00+01:00;2023-01-16T00:00:00+01:00;43.119736;6.131319;urn:ogc:def:crs:EPSG::4326;32;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR02021;STA-FR02021;FR.LCSQA-INERIS.AQ;2;FR02021;Sausset les Pins;SAUSSET-LES-PINS;FR02021;1989-02-01T00:00:00+01:00;2026-01-01T00:00:00+01:00;43.331245;5.117696;urn:ogc:def:crs:EPSG::4326;11;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR07058;STA-FR07058;FR.LCSQA-INERIS.AQ;2;FR07058;Montlu�on;MONTLU�ON;FR07058;2017-01-01T00:00:00+01:00;;46.34072;2.593945;urn:ogc:def:crs:EPSG::4326;203;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR24039;STA-FR24039;FR.LCSQA-INERIS.AQ;3;FR24039;Obs Haute-Provence;SAINT-MICHEL-L'OBSERVATOIRE;FR24039;2012-07-27T00:00:00+01:00;;43.933475;5.711809;urn:ogc:def:crs:EPSG::4326;668;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR34025;STA-FR34025;FR.LCSQA-INERIS.AQ;2;FR34025;La Bruy�re;TOURS;FR34025;2000-03-29T00:00:00+01:00;;47.419083;0.682944;urn:ogc:def:crs:EPSG::4326;100;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR04051;STA-FR04051;FR.LCSQA-INERIS.AQ;2;FR04051;ARGENTEUIL;ARGENTEUIL;FR04051;1992-06-25T00:00:00+01:00;;48.95139;2.223611;urn:ogc:def:crs:EPSG::4326;56;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR004A
STA-FR31006;STA-FR31006;FR.LCSQA-INERIS.AQ;2;FR31006;MERIGNAC;M�RIGNAC;FR31006;1998-09-01T00:00:00+01:00;;44.841373;-0.651068;urn:ogc:def:crs:EPSG::4326;36;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR03068;STA-FR03068;FR.LCSQA-INERIS.AQ;2;FR03068;TOULON FOCH;TOULON;FR03068;2002-02-01T00:00:00+01:00;;43.12682;5.921605;urn:ogc:def:crs:EPSG::4326;6;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR12038;STA-FR12038;FR.LCSQA-INERIS.AQ;2;FR12038;Toulouse Boulodrome STCM;TOULOUSE;FR12038;2004-01-01T00:00:00+01:00;2021-01-01T00:00:00+01:00;43.635967;1.429497;urn:ogc:def:crs:EPSG::4326;138;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR26016;STA-FR26016;FR.LCSQA-INERIS.AQ;2;FR26016;Sens;SENS;FR26016;2001-07-01T00:00:00+01:00;;48.200436;3.2773;urn:ogc:def:crs:EPSG::4326;70;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR08204;STA-FR08204;FR.LCSQA-INERIS.AQ;2;FR08204;Gard Rhodanien1;TARASCON;FR08204;1992-02-27T00:00:00+01:00;2019-07-04T00:00:00+01:00;43.8292;4.64295;urn:ogc:def:crs:EPSG::4326;13;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR14022;STA-FR14022;FR.LCSQA-INERIS.AQ;2;FR14022;CHALONS;CH�LONS-EN-CHAMPAGNE;FR14022;2006-06-01T00:00:00+01:00;;48.962223;4.36;urn:ogc:def:crs:EPSG::4326;86;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR07053;STA-FR07053;FR.LCSQA-INERIS.AQ;2;FR07053;Edouard Michelin;CLERMONT-FERRAND;FR07053;2015-11-06T00:00:00+01:00;;45.780434;3.111592;urn:ogc:def:crs:EPSG::4326;354;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR34061;STA-FR34061;FR.LCSQA-INERIS.AQ;2;FR34061;Blois nord;BLOIS;FR34061;2001-12-13T00:00:00+01:00;;47.594257;1.302667;urn:ogc:def:crs:EPSG::4326;118;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR23124;STA-FR23124;FR.LCSQA-INERIS.AQ;2;FR23124;LA TARDIERE;LA TARDI�RE;FR23124;2001-06-28T00:00:00+01:00;;46.656624;-0.743381;urn:ogc:def:crs:EPSG::4326;142;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote;FR.LCSQA-INERIS.AQ/NET-FR035A
STA-FR01021;STA-FR01021;FR.LCSQA-INERIS.AQ;2;FR01021;Thionville-Garche;THIONVILLE;FR01021;2000-12-29T00:00:00+01:00;;49.394444;6.201392;urn:ogc:def:crs:EPSG::4326;151;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR075A
STA-FR40007;STA-FR40007;FR.LCSQA-INERIS.AQ;2;FR40007;Kalou;MATOURY;FR40007;2014-07-22T00:00:00+01:00;;4.84816;-52.3238;urn:ogc:def:crs:EPSG::4326;12;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR063A
STA-FR31022;STA-FR31022;FR.LCSQA-INERIS.AQ;3;FR31022;LAGOR;MONT;FR31022;1998-01-17T00:00:00+01:00;;43.40986;-0.673155;urn:ogc:def:crs:EPSG::4326;202;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity;FR.LCSQA-INERIS.AQ/NET-FR058A
STA-FR34048;STA-FR34048;FR.LCSQA-INERIS.AQ;2;FR34048;Chartres_trafic;CHARTRES;FR34048;2019-01-02T00:00:00+01:00;;48.449158;1.492469;urn:ogc:def:crs:EPSG::4326;129;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR061A
STA-FR19017;STA-FR19017;FR.LCSQA-INERIS.AQ;2;FR19017;Rennes Pays-Bas;RENNES;FR19017;2012-08-30T00:00:00+01:00;2022-12-15T00:00:00+01:00;48.08965;-1.65911;urn:ogc:def:crs:EPSG::4326;45;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR072A
STA-FR26043;STA-FR26043;FR.LCSQA-INERIS.AQ;2;FR26043;Dijon-Transvaal;DIJON;FR26043;2013-01-01T00:00:00+01:00;2023-01-01T00:00:00+01:00;47.31546;5.040202;urn:ogc:def:crs:EPSG::4326;240;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR076A
STA-FR07057;STA-FR07057;FR.LCSQA-INERIS.AQ;3;FR07057;Moulins Centre;MOULINS;FR07057;2016-12-13T00:00:00+01:00;;46.561974;3.3406389;urn:ogc:def:crs:EPSG::4326;221;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR23239;STA-FR23239;FR.LCSQA-INERIS.AQ;1;FR23239;LA CHABOSSIERE;BOUGUENAIS;FR23239;2017-03-01T00:00:00+01:00;;47.18594;-1.591504;urn:ogc:def:crs:EPSG::4326;10;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR035A
STA-FR29421;STA-FR29421;FR.LCSQA-INERIS.AQ;1;FR29421;COUBERTIN;SAINT-ETIENNE;FR29421;1993-07-20T00:00:00+01:00;2016-01-07T00:00:00+01:00;45.46672;4.389781;urn:ogc:def:crs:EPSG::4326;480;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR071A
STA-FR11026;STA-FR11026;FR.LCSQA-INERIS.AQ;2;FR11026;Halluin stade;HALLUIN;FR11026;2003-01-01T00:00:00+01:00;;50.775482;3.12568;urn:ogc:def:crs:EPSG::4326;24;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban;FR.LCSQA-INERIS.AQ/NET-FR074A
STA-FR12021;STA-FR12021;FR.LCSQA-INERIS.AQ;2;FR12021;Toulouse Mazades;TOULOUSE;FR12021;1997-01-13T00:00:00+01:00;;43.623608;1.438531;urn:ogc:def:crs:EPSG::4326;144;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR068A
STA-FR03006;STA-FR03006;FR.LCSQA-INERIS.AQ;2;FR03006;MARSEILLE RABATAU;MARSEILLE 8E ARRONDISSEMENT;FR03006;1981-12-16T00:00:00+01:00;;43.27645;5.39736;urn:ogc:def:crs:EPSG::4326;17;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR070A
STA-FR23143;STA-FR23143;FR.LCSQA-INERIS.AQ;1;FR23143;REPUBLIQUE;SAINT-NAZAIRE;FR23143;2008-01-10T00:00:00+01:00;2013-12-17T00:00:00+01:00;47.28472;-2.210833;urn:ogc:def:crs:EPSG::4326;10;http://dd.eionet.europa.eu/vocabulary/uom/length/m;http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban;FR.LCSQA-INERIS.AQ/NET-FR035A
